# tracer: function
#
# entries-in-buffer/entries-written: 5981/5981   #P:1
#
#                                _-----=> irqs-off
#                               / _----=> need-resched
#                              | / _---=> hardirq/softirq
#                              || / _--=> preempt-depth
#                              ||| /     delay
#           TASK-PID     CPU#  ||||   TIMESTAMP  FUNCTION
#              | |         |   ||||      |         |
       in:imklog-208     [000] d..2 64850.181763: sched_switch: prev_comm=in:imklog prev_pid=208 prev_prio=120 prev_state=S ==> next_comm=rs:main Q:Reg next_pid=209 next_prio=120
   rs:main Q:Reg-209     [000] d..2 64850.182312: sched_switch: prev_comm=rs:main Q:Reg prev_pid=209 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u3:5 next_pid=726 next_prio=100
    kworker/u3:5-726     [000] d..2 64850.182373: sched_switch: prev_comm=kworker/u3:5 prev_pid=726 prev_prio=100 prev_state=D ==> next_comm=rs:main Q:Reg next_pid=209 next_prio=120
   rs:main Q:Reg-209     [000] d..2 64850.182434: sched_switch: prev_comm=rs:main Q:Reg prev_pid=209 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u3:5 next_pid=726 next_prio=100
    kworker/u3:5-726     [000] d..2 64850.182770: sched_switch: prev_comm=kworker/u3:5 prev_pid=726 prev_prio=100 prev_state=I ==> next_comm=rs:main Q:Reg next_pid=209 next_prio=120
   rs:main Q:Reg-209     [000] d..2 64850.183228: sched_switch: prev_comm=rs:main Q:Reg prev_pid=209 prev_prio=120 prev_state=D ==> next_comm=systemd-journal next_pid=141 next_prio=120
 systemd-journal-141     [000] d..2 64850.183716: sched_switch: prev_comm=systemd-journal prev_pid=141 prev_prio=120 prev_state=R ==> next_comm=ksoftirqd/0 next_pid=9 next_prio=120
     ksoftirqd/0-9       [000] d..2 64850.183960: sched_switch: prev_comm=ksoftirqd/0 prev_pid=9 prev_prio=120 prev_state=S ==> next_comm=kworker/u3:5 next_pid=726 next_prio=100
    kworker/u3:5-726     [000] d..2 64850.184113: sched_switch: prev_comm=kworker/u3:5 prev_pid=726 prev_prio=100 prev_state=I ==> next_comm=rcu_preempt next_pid=10 next_prio=120
     rcu_preempt-10      [000] d..2 64850.184143: sched_switch: prev_comm=rcu_preempt prev_pid=10 prev_prio=120 prev_state=I ==> next_comm=rs:main Q:Reg next_pid=209 next_prio=120
   rs:main Q:Reg-209     [000] d..2 64850.184509: sched_switch: prev_comm=rs:main Q:Reg prev_pid=209 prev_prio=120 prev_state=D ==> next_comm=systemd-journal next_pid=141 next_prio=120
 systemd-journal-141     [000] d..2 64850.185150: sched_switch: prev_comm=systemd-journal prev_pid=141 prev_prio=120 prev_state=R ==> next_comm=kworker/u3:5 next_pid=726 next_prio=100
    kworker/u3:5-726     [000] d..2 64850.185303: sched_switch: prev_comm=kworker/u3:5 prev_pid=726 prev_prio=100 prev_state=I ==> next_comm=rs:main Q:Reg next_pid=209 next_prio=120
   rs:main Q:Reg-209     [000] d..2 64850.185486: sched_switch: prev_comm=rs:main Q:Reg prev_pid=209 prev_prio=120 prev_state=S ==> next_comm=systemd-journal next_pid=141 next_prio=120
 systemd-journal-141     [000] d..2 64850.186279: sched_switch: prev_comm=systemd-journal prev_pid=141 prev_prio=120 prev_state=R+ ==> next_comm=systemd next_pid=1 next_prio=120
         systemd-1       [000] d..2 64850.186951: sched_switch: prev_comm=systemd prev_pid=1 prev_prio=120 prev_state=S ==> next_comm=systemd-journal next_pid=141 next_prio=120
 systemd-journal-141     [000] d..2 64850.187134: sched_switch: prev_comm=systemd-journal prev_pid=141 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64850.187836: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=rcu_preempt next_pid=10 next_prio=120
     rcu_preempt-10      [000] d..2 64850.187897: sched_switch: prev_comm=rcu_preempt prev_pid=10 prev_prio=120 prev_state=I ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64850.191956: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=rcu_preempt next_pid=10 next_prio=120
     rcu_preempt-10      [000] d..2 64850.191986: sched_switch: prev_comm=rcu_preempt prev_pid=10 prev_prio=120 prev_state=I ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64850.195770: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=rcu_preempt next_pid=10 next_prio=120
     rcu_preempt-10      [000] d..2 64850.195831: sched_switch: prev_comm=rcu_preempt prev_pid=10 prev_prio=120 prev_state=I ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64850.271942: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kworker/0:0 next_pid=728 next_prio=120
     kworker/0:0-728     [000] d..2 64850.271973: sched_switch: prev_comm=kworker/0:0 prev_pid=728 prev_prio=120 prev_state=I ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64850.275848: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=sugov:0 next_pid=83 next_prio=-1
         sugov:0-83      [000] d..2 64850.276367: sched_switch: prev_comm=sugov:0 prev_pid=83 prev_prio=-1 prev_state=D ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64850.276459: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=R+ ==> next_comm=sugov:0 next_pid=83 next_prio=-1
         sugov:0-83      [000] d..2 64850.276520: sched_switch: prev_comm=sugov:0 prev_pid=83 prev_prio=-1 prev_state=D ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64850.276581: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=R+ ==> next_comm=sugov:0 next_pid=83 next_prio=-1
         sugov:0-83      [000] d..2 64850.276672: sched_switch: prev_comm=sugov:0 prev_pid=83 prev_prio=-1 prev_state=D ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64850.276764: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=R+ ==> next_comm=sugov:0 next_pid=83 next_prio=-1
         sugov:0-83      [000] d..2 64850.276825: sched_switch: prev_comm=sugov:0 prev_pid=83 prev_prio=-1 prev_state=D ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64850.276886: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=R+ ==> next_comm=sugov:0 next_pid=83 next_prio=-1
         sugov:0-83      [000] d..2 64850.276978: sched_switch: prev_comm=sugov:0 prev_pid=83 prev_prio=-1 prev_state=D ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64850.277069: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64850.277130: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64850.277191: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=R+ ==> next_comm=sugov:0 next_pid=83 next_prio=-1
         sugov:0-83      [000] d..2 64850.277283: sched_switch: prev_comm=sugov:0 prev_pid=83 prev_prio=-1 prev_state=S ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64850.277344: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64850.336060: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kworker/0:0 next_pid=728 next_prio=120
     kworker/0:0-728     [000] d..2 64850.336273: sched_switch: prev_comm=kworker/0:0 prev_pid=728 prev_prio=120 prev_state=D ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64850.336517: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kworker/0:0 next_pid=728 next_prio=120
     kworker/0:0-728     [000] d..2 64850.336639: sched_switch: prev_comm=kworker/0:0 prev_pid=728 prev_prio=120 prev_state=D ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64850.336853: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kworker/0:0 next_pid=728 next_prio=120
     kworker/0:0-728     [000] d..2 64850.336975: sched_switch: prev_comm=kworker/0:0 prev_pid=728 prev_prio=120 prev_state=D ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64850.337189: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kworker/0:0 next_pid=728 next_prio=120
     kworker/0:0-728     [000] d..2 64850.337311: sched_switch: prev_comm=kworker/0:0 prev_pid=728 prev_prio=120 prev_state=D ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64850.337677: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=kworker/0:0 next_pid=728 next_prio=120
     kworker/0:0-728     [000] d..2 64850.337769: sched_switch: prev_comm=kworker/0:0 prev_pid=728 prev_prio=120 prev_state=I ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d.h2 64850.341400: gpio_demo_hard_isr <-__handle_irq_event_percpu
          <idle>-0       [000] d.h2 64850.341400: gpio_demo_hard_isr: gpio_demo_hard_isr enter
          <idle>-0       [000] d..2 64850.341553: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=irq/179-gpio_de next_pid=708 next_prio=49
 irq/179-gpio_de-708     [000] .... 64850.341583: gpio_demo_threaded_isr <-irq_thread_fn
 irq/179-gpio_de-708     [000] d..2 64850.346741: sched_switch: prev_comm=irq/179-gpio_de prev_pid=708 prev_prio=49 prev_state=R+ ==> next_comm=sugov:0 next_pid=83 next_prio=-1
         sugov:0-83      [000] d..2 64850.346985: sched_switch: prev_comm=sugov:0 prev_pid=83 prev_prio=-1 prev_state=D ==> next_comm=irq/179-gpio_de next_pid=708 next_prio=49
 irq/179-gpio_de-708     [000] d..2 64850.347046: sched_switch: prev_comm=irq/179-gpio_de prev_pid=708 prev_prio=49 prev_state=S ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64850.347137: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=R+ ==> next_comm=sugov:0 next_pid=83 next_prio=-1
         sugov:0-83      [000] d..2 64850.347198: sched_switch: prev_comm=sugov:0 prev_pid=83 prev_prio=-1 prev_state=D ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64850.347260: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=R+ ==> next_comm=sugov:0 next_pid=83 next_prio=-1
         sugov:0-83      [000] d..2 64850.347351: sched_switch: prev_comm=sugov:0 prev_pid=83 prev_prio=-1 prev_state=D ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64850.347443: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=R+ ==> next_comm=sugov:0 next_pid=83 next_prio=-1
         sugov:0-83      [000] d..2 64850.347473: sched_switch: prev_comm=sugov:0 prev_pid=83 prev_prio=-1 prev_state=D ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64850.347534: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=R+ ==> next_comm=sugov:0 next_pid=83 next_prio=-1
         sugov:0-83      [000] d..2 64850.347809: sched_switch: prev_comm=sugov:0 prev_pid=83 prev_prio=-1 prev_state=D ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64850.347900: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=S ==> next_comm=in:imklog next_pid=208 next_prio=120
       in:imklog-208     [000] d..2 64850.348022: sched_switch: prev_comm=in:imklog prev_pid=208 prev_prio=120 prev_state=R ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64850.348053: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=R+ ==> next_comm=sugov:0 next_pid=83 next_prio=-1
         sugov:0-83      [000] d..2 64850.348419: sched_switch: prev_comm=sugov:0 prev_pid=83 prev_prio=-1 prev_state=S ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64850.348450: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=S ==> next_comm=in:imklog next_pid=208 next_prio=120
       in:imklog-208     [000] d..2 64850.348663: sched_switch: prev_comm=in:imklog prev_pid=208 prev_prio=120 prev_state=S ==> next_comm=rs:main Q:Reg next_pid=209 next_prio=120
   rs:main Q:Reg-209     [000] d..2 64850.348938: sched_switch: prev_comm=rs:main Q:Reg prev_pid=209 prev_prio=120 prev_state=S ==> next_comm=systemd-journal next_pid=141 next_prio=120
 systemd-journal-141     [000] d..2 64850.349823: sched_switch: prev_comm=systemd-journal prev_pid=141 prev_prio=120 prev_state=S ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64850.351959: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=rcu_preempt next_pid=10 next_prio=120
     rcu_preempt-10      [000] d..2 64850.352020: sched_switch: prev_comm=rcu_preempt prev_pid=10 prev_prio=120 prev_state=I ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64850.355865: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=rcu_preempt next_pid=10 next_prio=120
     rcu_preempt-10      [000] d..2 64850.355927: sched_switch: prev_comm=rcu_preempt prev_pid=10 prev_prio=120 prev_state=I ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64850.359863: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=rcu_preempt next_pid=10 next_prio=120
     rcu_preempt-10      [000] d..2 64850.359894: sched_switch: prev_comm=rcu_preempt prev_pid=10 prev_prio=120 prev_state=I ==> next_comm=swapper/0 next_pid=0 next_prio=120
          <idle>-0       [000] d..2 64850.624207: sched_switch: prev_comm=swapper/0 prev_pid=0 prev_prio=120 prev_state=R ==> next_comm=systemd-journal next_pid=141 next_prio=120
 systemd-journal-141     [000] d..2 64850.624542: sched_switch: prev_comm=systemd-journal prev_pid=141 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u2:4 next_pid=705 next_prio=120
    kworker/u2:4-705     [000] d..2 64850.624969: sched_switch: prev_comm=kworker/u2:4 prev_pid=705 prev_prio=120 prev_state=I ==> next_comm=systemd-journal next_pid=141 next_prio=120
 systemd-journal-141     [000] d..2 64850.625183: sched_switch: prev_comm=systemd-journal prev_pid=141 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u2:4 next_pid=705 next_prio=120
    kworker/u2:4-705     [000] d..2 64850.625427: sched_switch: prev_comm=kworker/u2:4 prev_pid=705 prev_prio=120 prev_state=I ==> next_comm=systemd-journal next_pid=141 next_prio=120
 systemd-journal-141     [000] d..2 64850.625549: sched_switch: prev_comm=systemd-journal prev_pid=141 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u2:4 next_pid=705 next_prio=120
    kworker/u2:4-705     [000] d..2 64850.626068: sched_switch: prev_comm=kworker/u2:4 prev_pid=705 prev_prio=120 prev_state=I ==> next_comm=systemd-journal next_pid=141 next_prio=120
 systemd-journal-141     [000] d..2 64850.626312: sched_switch: prev_comm=systemd-journal prev_pid=141 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u2:4 next_pid=705 next_prio=120
    kworker/u2:4-705     [000] d..2 64850.626770: sched_switch: prev_comm=kworker/u2:4 prev_pid=705 prev_prio=120 prev_state=I ==> next_comm=systemd-journal next_pid=141 next_prio=120
 systemd-journal-141     [000] d..2 64850.626831: sched_switch: prev_comm=systemd-journal prev_pid=141 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u2:4 next_pid=705 next_prio=120
    kworker/u2:4-705     [000] d..2 64850.627075: sched_switch: prev_comm=kworker/u2:4 prev_pid=705 prev_prio=120 prev_state=I ==> next_comm=systemd-journal next_pid=141 next_prio=120
 systemd-journal-141     [000] d..2 64850.627411: sched_switch: prev_comm=systemd-journal prev_pid=141 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u2:4 next_pid=705 next_prio=120
    kworker/u2:4-705     [000] d..2 64850.627625: sched_switch: prev_comm=kworker/u2:4 prev_pid=705 prev_prio=120 prev_state=R+ ==> next_comm=sugov:0 next_pid=83 next_prio=-1
         sugov:0-83      [000] d..2 64850.628540: sched_switch: prev_comm=sugov:0 prev_pid=83 prev_prio=-1 prev_state=D ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64850.628632: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=R+ ==> next_comm=sugov:0 next_pid=83 next_prio=-1
         sugov:0-83      [000] d..2 64850.628693: sched_switch: prev_comm=sugov:0 prev_pid=83 prev_prio=-1 prev_state=D ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64850.628754: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=R+ ==> next_comm=sugov:0 next_pid=83 next_prio=-1
         sugov:0-83      [000] d..2 64850.629089: sched_switch: prev_comm=sugov:0 prev_pid=83 prev_prio=-1 prev_state=D ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64850.629211: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=R+ ==> next_comm=sugov:0 next_pid=83 next_prio=-1
         sugov:0-83      [000] d..2 64850.629242: sched_switch: prev_comm=sugov:0 prev_pid=83 prev_prio=-1 prev_state=D ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64850.629333: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=R+ ==> next_comm=sugov:0 next_pid=83 next_prio=-1
         sugov:0-83      [000] d..2 64850.629639: sched_switch: prev_comm=sugov:0 prev_pid=83 prev_prio=-1 prev_state=D ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64850.629730: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=S ==> next_comm=ksoftirqd/0 next_pid=9 next_prio=120
     ksoftirqd/0-9       [000] d..2 64850.629974: sched_switch: prev_comm=ksoftirqd/0 prev_pid=9 prev_prio=120 prev_state=R ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64850.630035: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=R+ ==> next_comm=sugov:0 next_pid=83 next_prio=-1
         sugov:0-83      [000] d..2 64850.630157: sched_switch: prev_comm=sugov:0 prev_pid=83 prev_prio=-1 prev_state=S ==> next_comm=irq/72-48070000 next_pid=65 next_prio=49
 irq/72-48070000-65      [000] d..2 64850.630188: sched_switch: prev_comm=irq/72-48070000 prev_pid=65 prev_prio=49 prev_state=S ==> next_comm=ksoftirqd/0 next_pid=9 next_prio=120
     ksoftirqd/0-9       [000] d..2 64850.630310: sched_switch: prev_comm=ksoftirqd/0 prev_pid=9 prev_prio=120 prev_state=S ==> next_comm=kworker/u2:4 next_pid=705 next_prio=120
    kworker/u2:4-705     [000] d..2 64850.630768: sched_switch: prev_comm=kworker/u2:4 prev_pid=705 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u3:5 next_pid=726 next_prio=100
    kworker/u3:5-726     [000] d..2 64850.630829: sched_switch: prev_comm=kworker/u3:5 prev_pid=726 prev_prio=100 prev_state=D ==> next_comm=kworker/u2:4 next_pid=705 next_prio=120
    kworker/u2:4-705     [000] d..2 64850.631714: sched_switch: prev_comm=kworker/u2:4 prev_pid=705 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u3:5 next_pid=726 next_prio=100
    kworker/u3:5-726     [000] d..2 64850.632080: sched_switch: prev_comm=kworker/u3:5 prev_pid=726 prev_prio=100 prev_state=I ==> next_comm=kworker/u2:5 next_pid=727 next_prio=120
    kworker/u2:5-727     [000] d..2 64850.632721: sched_switch: prev_comm=kworker/u2:5 prev_pid=727 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64850.632751: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=I ==> next_comm=ksoftirqd/0 next_pid=9 next_prio=120
     ksoftirqd/0-9       [000] d..2 64850.632782: sched_switch: prev_comm=ksoftirqd/0 prev_pid=9 prev_prio=120 prev_state=S ==> next_comm=kworker/u2:4 next_pid=705 next_prio=120
    kworker/u2:4-705     [000] d..2 64850.633392: sched_switch: prev_comm=kworker/u2:4 prev_pid=705 prev_prio=120 prev_state=I ==> next_comm=systemd-journal next_pid=141 next_prio=120
 systemd-journal-141     [000] d..2 64850.634430: sched_switch: prev_comm=systemd-journal prev_pid=141 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u3:5 next_pid=726 next_prio=100
    kworker/u3:5-726     [000] d..2 64850.634705: sched_switch: prev_comm=kworker/u3:5 prev_pid=726 prev_prio=100 prev_state=I ==> next_comm=kworker/u2:4 next_pid=705 next_prio=120
    kworker/u2:4-705     [000] d..2 64850.634766: sched_switch: prev_comm=kworker/u2:4 prev_pid=705 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64850.635803: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=I ==> next_comm=rcu_preempt next_pid=10 next_prio=120
     rcu_preempt-10      [000] d..2 64850.635895: sched_switch: prev_comm=rcu_preempt prev_pid=10 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:5 next_pid=727 next_prio=120
    kworker/u2:5-727     [000] d..2 64850.635925: sched_switch: prev_comm=kworker/u2:5 prev_pid=727 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:4 next_pid=705 next_prio=120
    kworker/u2:4-705     [000] d..2 64850.636719: sched_switch: prev_comm=kworker/u2:4 prev_pid=705 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u3:5 next_pid=726 next_prio=100
    kworker/u3:5-726     [000] d..2 64850.636963: sched_switch: prev_comm=kworker/u3:5 prev_pid=726 prev_prio=100 prev_state=I ==> next_comm=ksoftirqd/0 next_pid=9 next_prio=120
     ksoftirqd/0-9       [000] d..2 64850.636993: sched_switch: prev_comm=ksoftirqd/0 prev_pid=9 prev_prio=120 prev_state=S ==> next_comm=kworker/u2:5 next_pid=727 next_prio=120
    kworker/u2:5-727     [000] d..2 64850.637207: sched_switch: prev_comm=kworker/u2:5 prev_pid=727 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64850.637238: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:4 next_pid=705 next_prio=120
    kworker/u2:4-705     [000] d..2 64850.637756: sched_switch: prev_comm=kworker/u2:4 prev_pid=705 prev_prio=120 prev_state=I ==> next_comm=systemd-journal next_pid=141 next_prio=120
 systemd-journal-141     [000] d..2 64850.639221: sched_switch: prev_comm=systemd-journal prev_pid=141 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u3:5 next_pid=726 next_prio=100
    kworker/u3:5-726     [000] d..2 64850.639435: sched_switch: prev_comm=kworker/u3:5 prev_pid=726 prev_prio=100 prev_state=I ==> next_comm=ksoftirqd/0 next_pid=9 next_prio=120
     ksoftirqd/0-9       [000] d..2 64850.639465: sched_switch: prev_comm=ksoftirqd/0 prev_pid=9 prev_prio=120 prev_state=S ==> next_comm=kworker/u2:4 next_pid=705 next_prio=120
    kworker/u2:4-705     [000] d..2 64850.639526: sched_switch: prev_comm=kworker/u2:4 prev_pid=705 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64850.641327: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u3:5 next_pid=726 next_prio=100
    kworker/u3:5-726     [000] d..2 64850.642029: sched_switch: prev_comm=kworker/u3:5 prev_pid=726 prev_prio=100 prev_state=I ==> next_comm=kworker/u2:5 next_pid=727 next_prio=120
    kworker/u2:5-727     [000] d..2 64850.643707: sched_switch: prev_comm=kworker/u2:5 prev_pid=727 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u2:0 next_pid=703 next_prio=120
    kworker/u2:0-703     [000] d..2 64850.644409: sched_switch: prev_comm=kworker/u2:0 prev_pid=703 prev_prio=120 prev_state=R ==> next_comm=kworker/u3:5 next_pid=726 next_prio=100
    kworker/u3:5-726     [000] d..2 64850.644958: sched_switch: prev_comm=kworker/u3:5 prev_pid=726 prev_prio=100 prev_state=I ==> next_comm=kworker/u2:0 next_pid=703 next_prio=120
    kworker/u2:0-703     [000] d..2 64850.645447: sched_switch: prev_comm=kworker/u2:0 prev_pid=703 prev_prio=120 prev_state=I ==> next_comm=rcu_preempt next_pid=10 next_prio=120
     rcu_preempt-10      [000] d..2 64850.645538: sched_switch: prev_comm=rcu_preempt prev_pid=10 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:1 next_pid=704 next_prio=120
    kworker/u2:1-704     [000] d..2 64850.645569: sched_switch: prev_comm=kworker/u2:1 prev_pid=704 prev_prio=120 prev_state=I ==> next_comm=ksoftirqd/0 next_pid=9 next_prio=120
     ksoftirqd/0-9       [000] d..2 64850.645599: sched_switch: prev_comm=ksoftirqd/0 prev_pid=9 prev_prio=120 prev_state=S ==> next_comm=kworker/u2:5 next_pid=727 next_prio=120
    kworker/u2:5-727     [000] d..2 64850.645691: sched_switch: prev_comm=kworker/u2:5 prev_pid=727 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u2:1 next_pid=704 next_prio=120
    kworker/u2:1-704     [000] d..2 64850.645721: sched_switch: prev_comm=kworker/u2:1 prev_pid=704 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:3 next_pid=661 next_prio=120
    kworker/u2:3-661     [000] d..2 64850.646545: sched_switch: prev_comm=kworker/u2:3 prev_pid=661 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:5 next_pid=727 next_prio=120
    kworker/u2:5-727     [000] d..2 64850.646637: sched_switch: prev_comm=kworker/u2:5 prev_pid=727 prev_prio=120 prev_state=I ==> next_comm=kworker/u2:4 next_pid=705 next_prio=120
    kworker/u2:4-705     [000] d..2 64850.648041: sched_switch: prev_comm=kworker/u2:4 prev_pid=705 prev_prio=120 prev_state=R+ ==> next_comm=kworker/u3:5 next_pid=726 next_prio=100
